state,cd,year,total_vote,rep_vote,rep_candidate,dem_vote,dem_candidate,other_vote,plurality_vote,plurality_party,source_volume,confidence,validation_pct_diff
WYOMING,AL,1992,196977.0,113882.0,"THOMAS, CRAIG",77418.0,"HERSCHLER, ON",5677.0,36464.0,R,24,high,0.0
WYOMING,AL,1990,158055.0,87078.0,"THOMAS, CRAIG",70977.0,"MAXFIELD, PETE",,16101.0,R,24,high,
WYOMING,AL,1988,177651.0,118350.0,"CHENEY, RICHARD",56527.0,"SHARRATT, BRYAN",2774.0,61823.0,R,24,high,0.0
WYOMING,AL,1986,159787.0,111007.0,"CHENEY, RICHARD",48780.0,"CILMORE, RICK",,62227.0,R,24,high,
WYOMING,AL,1984,187904.0,138234.0,"CHENEY, RICHARD",45857.0,"MCFADDEN, HUGH B.",3813.0,92377.0,R,24,high,0.0
WYOMING,AL,1982,159277.0,113236.0,"CHENEY, RICHARD",46041.0,"HOMMEL, THEODORE H.",,67195.0,R,24,high,
WYOMING,AL,1980,169699.0,116361.0,"CHENEY, RICHARD",53338.0,"ROGERS, JIM",,63023.0,R,24,high,
WYOMING,AL,1978,129377.0,75855.0,"CHENEY, RICHARD",53522.0,"BAGLEY, BILL",,22333.0,R,24,high,
WYOMING,AL,1976,151868.0,66147.0,"HART, LARRY",85721.0,"RONCALIO, TENO",,19574.0,D,24,high,
WYOMING,AL,1974,126933.0,57499.0,"STROOCK, TOM",69434.0,"RONCALIO, TENO",,11935.0,D,24,high,
WYOMING,AL,1972,146299.0,70667.0,"KIDD, WILLIAM",75632.0,"RONCALIO, TENO",,4965.0,D,24,high,
WYOMING,AL,1970,116304.0,57848.0,"ROBERTS, HARRY",58456.0,"RONCALIO, TENO",608.0,,,24,high,0.005227679185582611
WYOMING,AL,1968,123313.0,77363.0,"WOLD, JOHN S.",45950.0,"LINFORD, VELMA",,31413.0,R,24,high,
WYOMING,AL,1966,119426.0,62984.0,"HARRISON, WILLIAM H.",56442.0,"CHRISTIAN, AL",,6542.0,R,24,high,
WYOMING,AL,1964,139175.0,68482.0,"HARRISON, WILLIAM H.",70693.0,"RONCALIO, TENO",,2211.0,D,24,high,
WYOMING,AL,1962,116474.0,71489.0,"HARRISON, WILLIAM H.",44985.0,"MANKUS, LOUIS A.",,26504.0,R,24,high,
WYOMING,AL,1960,134331.0,70241.0,"HARRISON, WILLIAM H.",64090.0,"ARMSTRONG, H. T",,6151.0,R,24,high,
WYOMING,AL,1958,111780.0,59894.0,"THOMSON, E. KEITH",51886.0,"WHITAKER, RAY",,8008.0,R,24,high,
WYOMING,AL,1956,120128.0,69903.0,"THOMSON, E. KEITH",50225.0,"O'CALLAGHAN, JERRY",,19678.0,R,24,high,
WYOMING,AL,1954,108771.0,61111.0,"THOMSON, E. KEITH",47660.0,"TULLY, SAM",,13451.0,R,24,high,
WYOMING,AL,1952,126720.0,76161.0,"HARRISON, WILLIAM H.",50559.0,"ROSE, ROBERT R",,25602.0,R,24,high,
WYOMING,AL,1950,93348.0,50865.0,"HARRISON, WILLIAM H.",42483.0,"CLARK, JOHN B.",,8382.0,R,24,high,
ALABAMA,1,2010,156281.0,129063.0,"BONNER, JO*",,,27218.0,129063.0,R,29,high,
ALABAMA,1,2008,214367.0,210660.0,"BONNER, JO*",,,3707.0,210660.0,R,29,high,
ALABAMA,1,2006,165841.0,112944.0,"BONNER, JO*",52770.0,"BECKERLE, VIVIAN SHEFFIELD",127.0,60174.0,R,29,high,0.0
ALABAMA,1,2004,255164.0,161067.0,"BONNER, JO*",93938.0,"BELK, JUDY McCAIN",159.0,67129.0,R,29,high,0.0
ALABAMA,1,2002,178687.0,108102.0,"BONNER, JO",67507.0,"BELK, JUDY McCAIN",3078.0,40595.0,R,29,high,0.0
ALABAMA,2,2010,219028.0,111645.0,"ROBY, MARTHA",106865.0,"BRIGHT, BOBBY*",518.0,4780.0,R,29,high,0.0
ALABAMA,2,2008,287394.0,142578.0,"LOVE, JAY",144368.0,"BRIGHT, BOBBY",448.0,1790.0,D,29,high,0.0
ALABAMA,2,2006,178919.0,124302.0,"EVERETT, TERRY*",54450.0,"JAMES, CHARLES ""CHUCK"" DEAN",167.0,69852.0,R,29,high,0.0
ALABAMA,2,2004,247947.0,177086.0,"EVERETT, TERRY*",70562.0,"JAMES, CHARLES ""CHUCK"" DEAN",299.0,106524.0,R,29,high,0.0
ALABAMA,2,2002,187965.0,129233.0,"EVERETT, TERRY*",55495.0,"WOODS, CHARLES",3237.0,73738.0,R,29,high,0.0
ALABAMA,3,2010,198139.0,117736.0,"ROGERS, MIKE D.*",80204.0,"SEGREST, STEVE",199.0,37532.0,R,29,high,0.0
ALABAMA,3,2008,264120.0,142708.0,"ROGERS, MIKE D.*",121080.0,"SEGALL, JOSHUA",332.0,21628.0,R,29,high,0.0
ALABAMA,3,2006,165301.0,98257.0,"ROGERS, MIKE D.*",63559.0,"PIERCE, GREG A.",3485.0,34698.0,R,29,high,0.0
ALABAMA,3,2004,245784.0,150411.0,"ROGERS, MIKE D.*",95240.0,"FULLER, BILL",133.0,55171.0,R,29,high,0.0
ALABAMA,3,2002,181223.0,91169.0,"ROGERS, MIKE D.",87351.0,"TURNHAM, JOE",2703.0,3818.0,R,29,high,0.0
ALABAMA,4,2010,169721.0,167714.0,"ADERHOLT, ROBERT B.*                   a",,,2007.0,167714.0,R,29,high,
ALABAMA,4,2008,263167.0,196741.0,"ADERHOLT, ROBERT B.*",66077.0,"SPARKS, NICHOLAS B.",349.0,130664.0,R,29,high,0.0
ALABAMA,4,2006,183072.0,128484.0,"ADERHOLT, ROBERT B.*",54382.0,"BOBO, BARBARA",206.0,74102.0,R,29,high,0.0
ALABAMA,4,2004,255724.0,191110.0,"ADERHOLT, ROBERT B.*",64278.0,"COLE, CARL",336.0,126832.0,R,29,high,0.0
ALABAMA,4,2002,161101.0,139705.0,"ADERHOLT, ROBERT B.*",,,21396.0,139705.0,R,29,high,
ALASKA,AL,2010,254335.0,175384.0,"YOUNG, DON*",77606.0,"CRAWFORD, HARRY T.",1345.0,97778.0,R,29,high,0.0
ALASKA,AL,2008,316978.0,158939.0,"YOUNG, DON*",142560.0,BERKOWITZ. ETHAN A.,15479.0,16379.0,R,29,high,0.0
ALASKA,AL,2006,234645.0,132743.0,"YOUNG, DON*",93879.0,"BENSON, DIANE E.",8023.0,38864.0,R,29,high,0.0
ALASKA,AL,2004,299996.0,213216.0,"YOUNG, DON*",67074.0,"HIGGINS, THOMAS M.",19706.0,146142.0,R,29,high,0.0
ALASKA,AL,2002,227725.0,169685.0,"YOUNG, DON*",39357.0,"GREENE, CLIFFORD",18683.0,130328.0,R,29,high,0.0
ALASKA,AL,2000,274393.0,190862.0,"YOUNG, DON*",45372.0,"GREENE, CLIFFORD",38159.0,145490.0,R,29,high,0.0
ALASKA,AL,1998,223300.0,139676.0,"YOUNG, DON*",77232.0,"DUNCAN, JIM",6392.0,62444.0,R,29,high,0.0
ALASKA,AL,1996,233700.0,138834.0,"YOUNG, DON*",85114.0,"LINCOLN, GEORGIANNA",9752.0,53720.0,R,29,high,0.0
ALASKA,AL,1994,208240.0,118537.0,".        YOUNG, DON*",68172.0,"SMITH, TONY",21531.0,50365.0,R,29,high,0.0
ALASKA,AL,1992,239116.0,111849.0,"YOUNG, DON*",102378.0,"DEVENS, JOHN S.",24889.0,9471.0,R,29,high,0.0
ALASKA,AL,1990,191647.0,99003.0,"YOUNG, DON*",91677.0,"DEVENS, JOHN S.",967.0,7326.0,R,29,high,0.0
ALASKA,AL,1988,192955.0,120595.0,"YOUNG, DON*",71881.0,"GRUENSTEIN, PETER",479.0,48714.0,R,29,high,0.0
ALASKA,AL,1986,180277.0,101799.0,"YOUNG, DON*",74053.0,"BEGICH, PEGGE",4425.0,27746.0,R,29,high,0.0
ALASKA,AL,1984,206437.0,113582.0,"YOUNG, DON*",86052.0,"BEGICH, PEGGE",6803.0,27530.0,R,29,high,0.0
ALASKA,AL,1982,181084.0,128274.0,"YOUNG, DON*",52011.0,"CARLSON, DAVE",799.0,76263.0,R,29,high,0.0
ALASKA,AL,1980,154618.0,114089.0,"YOUNG, DON*",39922.0,"PARNELL, KEVIN",607.0,74167.0,R,29,high,0.0
ALASKA,AL,1978,124187.0,68811.0,"YOUNG, DON*",55176.0,"RODNEY, PATRICK",200.0,13635.0,R,29,high,0.0
ALASKA,AL,1976,118208.0,83722.0,"YOUNG, DON*",34194.0,"HOPSON, EBEN",292.0,49528.0,R,29,high,0.0
ALASKA,AL,1974,95921.0,51641.0,"YOUNG, DON*",44280.0,"HENSLEY, WILLIAM L.",,7361.0,R,29,high,
ALASKA,AL,1972,95401.0,41750.0,"YOUNG, DON",53651.0,"BEGICH, NICK*",,11901.0,D,29,high,
ALASKA,AL,1970,80084.0,35947.0,"MURKOWSKI, FRANK H.",44137.0,"BEGICH, NICK",,8190.0,D,29,high,
ALASKA,AL,1968,80362.0,43577.0,"POLLOCK, HOWARD W.*",36785.0,"BEGICH, NICK",,6792.0,R,29,high,
ALASKA,AL,1966,65907.0,34040.0,"POLLOCK, HOWARD W.",31867.0,"RIVERS, RALPH J.*",,2173.0,R,29,high,
ALASKA,AL,1964,67146.0,32556.0,"THOMAS, LOWELL",34590.0,"RIVERS, RALPH .*",,2034.0,D,29,high,
ALASKA,AL,1962,58591.0,26638.0,"THOMAS, LOWELL",31953.0,"RIVERS, RALPH J.*",,5315.0,D,29,high,
ALASKA,AL,1960,59063.0,25517.0,"RETTIG, RL.",33546.0,"RIVERS, RALPH J.*",,8029.0,D,29,high,
ALASKA,AL,1958,48647.0,20699.0,"BENSON, HENRY A.",27948.0,"RIVERS, RALPHJ.",,7249.0,D,29,high,
ARKANSAS,1,2010,180016.0,93224.0,"CRAWFORD, RICK",78267.0,"CAUSEY, CHAD",8525.0,14957.0,R,29,high,0.0
ARKANSAS,1,2008,,,,,,,,,29,high,
ARKANSAS,1,2006,184188.0,56611.0,"STUMBAUGH, MICKEY",127577.0,"BERRY, MARION*",,70966.0,D,29,high,
ARKANSAS,1,2004,243944.0,81556.0,"HUMPHREY, VERNON",162388.0,"BERRY, MARION*",,80832.0,D,29,high,
ARKANSAS,1,2002,194058.0,64357.0,"ROBINSON, TOMMYF.",129701.0,"BERRY, MARION*",,65344.0,D,29,high,
ARKANSAS,2,2010,210852.0,122091.0,"GRIFFIN, TIM",80687.0,"ELLIOTT, JOYCE",8074.0,41404.0,R,29,high,0.0
ARKANSAS,2,2008,277366.0,,,212303.0,"SNYDER, VIC*",65063.0,212303.0,D,29,high,
ARKANSAS,2,2006,206303.0,81432.0,"MAYBERRY, ANDY",124871.0,"SNYDER, VIC*",,43439.0,D,29,high,
ARKANSAS,2,2004,276493.0,115655.0,"PARKS, MARVIN",160834.0,"SNYDER, VIC*",,45179.0,D,29,high,
ARKANSAS,2,2002,153626.0,,,142752.0,".  SNYDER, VIC*",10874.0,142752.0,D,29,high,
ARKANSAS,3,2010,205123.0,148581.0,"WOMACK, STEVE",56542.0,WHITAKER,,92039.0,R,29,high,
ARKANSAS,3,2008,274046.0,215196.0,"BOOZMAN, JOHN*",,,58850.0,215196.0,R,29,high,
ARKANSAS,3,2006,200924.0,125039.0,"BOOZMAN, JOHN*",75885.0,ANDERSON,49.0,,,29,high,0.00024387330532937826
ARKANSAS,3,2004,270803.0,160629.0,"BOOZMAN, JOHN*",103158.0,"JUDY, JAN",7016.0,57471.0,R,29,high,0.0
ARKANSAS,3,2002,143055.0,141478.0,"BOOZMAN, JOHN*",,,1577.0,141478.0,R,29,high,
ARKANSAS,4,2008,235781.0,,,203178.0,"ROSS, MIKE*",32603.0,203178.0,D,29,high,
ARKANSAS,4,2006,171596.0,43360.0,"ROSS, JOE",128236.0,"ROSS, MIKE*",,84876.0,D,29,high,
ARKANSAS,4,2004,,,,,,,,,29,high,
ARKANSAS,4,2002,197537.0,77904.0,"DICKEY, JAY",119633.0,"ROSS, MIKE*",,41729.0,D,29,high,
ARKANSAS,4,2010,774125.0,,,,,,117447.0,R,29,high,
ARKANSAS,18,2010,,,,,,,,,29,high,
CALIFORNIA,1,2010,234592.0,72803.0,"HANKS, LOREN",147307.0,"THOMPSON,       MIKE*",14482.0,74504.0,D,29,high,0.0
CALIFORNIA,1,2008,290472.0,67853.0,"STARKEWOLF, ZANE",197812.0,"THOMPSON,       MIKE*",24807.0,129959.0,D,29,high,0.0
CALIFORNIA,1,2006,218044.0,63194.0,".     JONES, JOHN W.",144409.0,"THOMPSON,       MIKE*",10441.0,81215.0,D,29,high,0.0
CALIFORNIA,1,2004,282971.0,79970.0,"WIESNER, LAWRENCE R.",189366.0,"THOMPSON,       MIKE*",13635.0,109396.0,D,29,high,0.0
CALIFORNIA,2,2010,228940.0,130837.0,"HERGER, WALLY*",98092.0,"REED, JIM",11.0,32745.0,R,29,high,0.0
CALIFORNIA,2,2008,282337.0,163459.0,"HERGER, WALLY*",118878.0,"MORRIS, JEFF",,44581.0,R,29,high,
CALIFORNIA,2,2006,210202.0,134911.0,"HERGER, WALLY*",68234.0,"SEKHON, A.",7057.0,66677.0,R,29,high,0.0
CALIFORNIA,2,2004,272429.0,182119.0,"HERGER, WALLY*",90310.0,"JOHNSON, MIKE",,91809.0,R,29,high,
CALIFORNIA,2,2002,178985.0,117747.0,"HERGER, WALLY*",52455.0,"JOHNSON, MIKE",8783.0,65292.0,R,29,high,0.0
CALIFORNIA,3,2010,261938.0,131169.0,"LUNGREN, DAN*",113128.0,"BERA, AMI",17641.0,18041.0,R,29,high,0.0
CALIFORNIA,3,2008,314046.0,155424.0,"LUNGREN, DAN*",137971.0,"DURSTON, BILL",20651.0,17453.0,R,29,high,0.0
CALIFORNIA,3,2006,228169.0,135709.0,"LUNGREN, DAN*",86318.0,"DURSTON, BILL",6142.0,49391.0,R,29,high,0.0
CALIFORNIA,3,2004,287073.0,177738.0,"LUNGREN, DAN",100025.0,"CASTILLO, GABE",9310.0,77713.0,R,29,high,0.0
CALIFORNIA,3,2002,194918.0,9121.0,OSE DOUG,7332.0,"BEEMAN, HOWARD",67136.0,54596.0,R,29,high,0.5711581280333269
CALIFORNIA,4,2010,304229.0,186397.0,"McCLINTOCK, TOM",95653.0,"CURTIS, CLINT",22.0,90744.0,R,29,high,0.0728300063439054
CALIFORNIA,4,2008,369780.0,185790.0,"McCLINTOCK, TOM",183990.0,"BROWN, CHARLIE",,1800.0,R,29,high,
CALIFORNIA,4,2006,276893.0,135818.0,"DOOLITTLE, JOHN T.*",126999.0,"BROWN, CHARLIE",14076.0,8819.0,R,29,high,0.0
CALIFORNIA,4,2004,339369.0,221926.0,"DOOLITTLE, JOHN T.*",117443.0,"WINTERS, DAVID .",,104483.0,R,29,high,
CALIFORNIA,4,2002,228506.0,147997.0,"DOOLITTLE, JOHN T.*",72860.0,"NORBERG, MARK A.",7649.0,75137.0,R,29,high,0.0
CALIFORNIA,5,2010,172410.0,43577.0,"SMITH, PAULA.",124220.0,"MATSUI, DORIS*",4613.0,80643.0,D,29,high,0.0
CALIFORNIA,5,2008,55.0,46002.0,meee Ih',164242.0,"SMITH, PAUL A.",10911.0,118240.0,D,29,high,4020.0
CALIFORNIA,5,2006,149266.0,35106.0,"YAN, CLAIRE",105676.0,"MATSUI, DORIS*",8484.0,70570.0,D,29,high,0.0
CALIFORNIA,5,2004,193387.0,45120.0,"DUGAS, MIKE",138004.0,"MATSUI, ROBERT T.*",10263.0,92884.0,D,29,high,0.0
CALIFORNIA,6,2008,320362.0,77073.0,"HALLIWELL, MIKE",229672.0,"WOOLSEY,     LYNN*",13617.0,152599.0,D,29,high,0.0
CALIFORNIA,6,2006,246628.0,64405.0,"HOOPER, TODD",173190.0,"WOOLSEY,     LYNN*",9033.0,108785.0,D,29,high,0.0
CALIFORNIA,6,2004,311667.0,85244.0,"ERICKSON, PAUL L.",226423.0,"WOOLSEY,     LYNN*",,141179.0,D,29,high,
CALIFORNIA,6,2002,209563.0,62052.0,"ERICKSON, PAUL L.",139750.0,"WOOLSEY,     LYNN*",7761.0,77698.0,D,29,high,0.0
CALIFORNIA,7,2010,178916.0,56798.0,"TUBBS, RICK",122118.0,"MILLER, GEORGE*",,65320.0,D,29,high,
CALIFORNIA,7,2008,234773.0,51166.0,"PETERSEN, ROGER ALLEN",170962.0,"MILLER, GEORGE*",12645.0,119796.0,D,29,high,0.0
CALIFORNIA,7,2006,140486.0,,,118000.0,"MILLER, GEORGE*",22486.0,118000.0,D,29,high,
CALIFORNIA,7,2002,8138376.0,36584.0,"HARGRAVE, CHARLES",97849.0,"MILLER, GEORGE*",3943.0,61265.0,D,29,high,0.9829970991755603
CALIFORNIA,8,2020,209696.0,31711.0,"DENNIS, JOHN",167957.0,"PELOS, NANCY*",10028.0,136246.0,D,29,high,0.0
CALIFORNIA,8,2008,285247.0,27614.0,"WALSH, DANA",204996.0,"PELOSI, NANCY*",52637.0,177382.0,D,29,high,0.0
CALIFORNIA,8,2006,184639.0,19800.0,"DeNUNZIO, MIKE",148435.0,"PELOS, NANCY*",16404.0,128635.0,D,29,high,0.0
CALIFORNIA,8,2004,270064.0,31074.0,"DEPALMA, JENNIFER",224017.0,"PELOSI, NANCY*",14973.0,192943.0,D,29,high,0.0
CALIFORNIA,8,2002,160441.0,20063.0,"GERMAN, G. MICHAEL",127684.0,"PELOSI, NANCY*",12694.0,107621.0,D,29,high,0.0
CALIFORNIA,9,2010,214085.0,23054.0,"HASHIMOTO, GERALD",180400.0,"LEE, BARBARA*",10631.0,157346.0,D,29,high,0.0
CALIFORNIA,9,2008,277600.0,26917.0,"HARGRAVE, CHARLES",238915.0,"LEE, BARBARA*",11768.0,211998.0,D,29,high,0.0
CALIFORNIA,9,2006,193686.0,20786.0,"den DULK, JOHN .D.",167245.0,"LEE, BARBARA*",5655.0,146459.0,D,29,high,0.0
CALIFORNIA,9,2004,255039.0,31278.0,"BERMUDEZ, CLAUDIA",215630.0,"LEE, BARBARA*",8131.0,184352.0,D,29,high,0.0
CALIFORNIA,9,2002,166917.0,25333.0,"UDINSKY, JERRY",135893.0,"LEE, BARBARA*",5691.0,110560.0,D,29,high,0.0
COLORADO,1,2010,207751.0,59747.0,"FALLON, MIKE",140073.0,"DeGETTE, DIANA*",7931.0,80326.0,D,29,high,0.0
COLORADO,1,2008,283246.0,67345.0,"LILLY, GEORGE C.",203755.0,"DeGETTE, DIANA*",12146.0,136410.0,D,29,high,0.0
COLORADO,1,2006,162271.0,,,129446.0,"DeGETTE, DIANA*",32825.0,129446.0,D,29,high,
COLORADO,1,2004,240929.0,58659.0,"CHICAS, ROLAND",177077.0,"DeGETTE, DIANA*",5193.0,118418.0,D,29,high,0.0
COLORADO,1,2002,168564.0,49884.0,"CHLOUBER, KEN",111718.0,"DeGETTE, DIANA*",6962.0,61834.0,D,29,high,0.0
DELAWARE,AL,2010,305636.0,125442.0,"URQUHART, GLEN",173543.0,"CARNEY, JOHN C., JR.",6651.0,48101.0,D,29,high,0.0
DELAWARE,AL,2008,385457.0,235437.0,".     CASTLE, MICHAELN.*",146434.0,HARTLEYNAGLE,3586.0,89003.0,R,29,high,0.0
DELAWARE,AL,2006,251694.0,143897.0,".     CASTLE, MICHAEL N.*",97565.0,"SPIVACK, DENNIS",10232.0,46332.0,R,29,high,0.0
DELAWARE,AL,2004,356045.0,245978.0,"CASTLE, MICHAELN.*",105716.0,"DONNELLY, PAUL",35.0,140262.0,R,29,high,0.01212206322234549
DELAWARE,AL,2002,228405.0,164605.0,"CASTLE, MICHAEL N.*",61011.0,"MILLER, MICHEAL C.",2789.0,103594.0,R,29,high,0.0
DELAWARE,AL,2000,313171.0,211797.0,"CASTLE, MICHAEL N.*",96488.0,"MILLER, MICHEAL C.",4886.0,115309.0,R,29,high,0.0
DELAWARE,AL,1998,180527.0,119811.0,"CASTLE, MICHAEL N.*",57446.0,"WILLIAMS, DENNIS E.",3270.0,62365.0,R,29,high,0.0
DELAWARE,AL,1996,266836.0,185576.0,"CASTLE, MICHAEL N.*",73253.0,"WILLIAMS, DENNIS E.",8007.0,,,29,high,0.0
DELAWARE,AL,1994,195037.0,137960.0,"CASTLE, MICHAEL N.*",51803.0,DESANTIS,5274.0,86157.0,R,29,high,0.0
DELAWARE,AL,1992,276157.0,153037.0,".      CASTLE, MICHAEL N.",117426.0,"WOO, S.B.",5694.0,35611.0,R,29,high,0.0
DELAWARE,AL,1990,177432.0,58037.0,"WILLIAMS, RALPH O.",116274.0,"CARPER, THOMAS R.*",3121.0,,,29,high,0.0
DELAWARE,AL,1988,234517.0,76179.0,"KRAPF, JAMES P.",158338.0,"CARPER, THOMAS R.*",,82159.0,D,29,high,
DELAWARE,AL,1984,243014.0,100650.0,"duPONT, ELISE",142070.0,"CARPER, THOMAS R.*",294.0,41420.0,D,29,high,0.0
DELAWARE,AL,1982,188064.0,87153.0,"EVANS, THOMAS B.*",98533.0,"CARPER, THOMAS R.",2378.0,11380.0,D,29,high,0.0
DELAWARE,AL,1980,216629.0,133842.0,"EVANS, THOMAS B.*",81227.0,".     MAXWELL, ROBERT L.",1560.0,52615.0,R,29,high,0.0
DELAWARE,AL,1978,157566.0,91689.0,"EVANS, THOMAS B.*",64863.0,"HINDES, GARY E.",1014.0,26826.0,R,29,high,0.0
DELAWARE,AL,1976,214799.0,110677.0,".   EVANS, THOMAS B.",102431.0,"SHIPLEY, SAMUEL L.",1691.0,8246.0,R,29,high,0.0
DELAWARE,AL,1974,160328.0,93826.0,"duPONT, PIERRE*",63490.0,"SOLES, JAMES",3012.0,30336.0,R,29,high,0.0
DELAWARE,AL,1972,225851.0,141237.0,"duPONT, PIERRE*",83230.0,"HANDLOFF, NORMA",1384.0,58007.0,R,29,high,0.0
DELAWARE,AL,1970,160313.0,86125.0,"duPONT, PIERRE",71429.0,"DANIELLO, JOHN D.",2759.0,14696.0,R,29,high,0.0
DELAWARE,AL,1968,200820.0,117827.0,"ROTH, WILLIAM V.*",82993.0,"McDOWELL, HARRIS B.",,34834.0,R,29,high,
DELAWARE,AL,1966,163103.0,90961.0,"ROTH, WILLIAM V.",72142.0,"McDOWELL, HARRIS B.*",,18819.0,R,29,high,
DELAWARE,AL,1964,198691.0,86254.0,"SNOWDEN, JAMESH.",112361.0,"McDOWELL, HARRIS B.*",76.0,26107.0,D,29,high,0.0
DELAWARE,AL,1962,153356.0,71934.0,"WILLIAMS, WILMER F.",81166.0,"McDOWELL, HARRIS B.*",256.0,9232.0,D,29,high,0.0
DELAWARE,AL,1960,194564.0,96337.0,"McKINSTRY, JAMES T.",98227.0,"McDOWELL, HARRIS B.*",,1890.0,D,29,high,
DELAWARE,AL,1958,152896.0,76099.0,"HASKELL, HARRY G.*",76797.0,"McDOWELL, HARRIS B.",698.0,,,29,high,0.004565194642109669
DELAWARE,AL,1956,176182.0,91538.0,"HASKELL, HARRY G.",84644.0,"McDOWELL, HARRIS B.*",,6894.0,R,29,high,
DELAWARE,AL,1954,144236.0,65035.0,"MARTIN, LILLIAN",79201.0,"McDOWELL, HARRIS B.",,14166.0,D,29,high,
DELAWARE,AL,1952,170015.0,88285.0,"WARBURTON, H.B.",81730.0,"SCANNELL, JOSEPH S.",,6555.0,R,29,high,
DELAWARE,AL,1950,129404.0,73313.0,"BOGGS, J. CALEB*",56091.0,"WINCHESTER, H.M.",,17222.0,R,29,high,
FLORIDA,1,2010,213526.0,,,,,170821.0,,,29,high,
FLORIDA,1,2008,331356.0,232559.0,"MILLER, JEFF*",98797.0,"BRYAN, JAMES JIM",133762.0,,,29,high,0.40368063351802896
FLORIDA,1,2006,198126.0,135786.0,"MILLER, JEFF*",62340.0,"ROBERTS, JOE",73446.0,,,29,high,0.370703491717392
FLORIDA,1,2004,309110.0,236604.0,"MILLER, JEFF*",72506.0,"COUTO, MARK S.",164098.0,,,29,high,0.5308725049335188
FLORIDA,1,2002,204626.0,152635.0,"MILLER, JEFF*",51972.0,"ORAM, BERT",100663.0,,,29,high,0.49184365623136844
FLORIDA,2,2010,254438.0,136371.0,"SOUTHERLAND, STEVE",105211.0,"BOYD, ALLEN*",31160.0,,,29,high,0.07193893993821678
FLORIDA,2,2008,350367.0,133404.0,"MULLIGAN, MARK",216804.0,"BOYD, ALLEN*",83400.0,,,29,high,0.23758230655284315
FLORIDA,2,2006,,,,,,,,,29,high,
FLORIDA,2,2004,326987.0,125399.0,"KILMER, BEV",201577.0,"BOYD, ALLEN*",76178.0,,,29,high,0.23293586595185742
FLORIDA,2,2002,227439.0,75275.0,"McGURK, TOM",152164.0,"BOYD, ALLEN*",76889.0,,,29,high,0.33806427217847423
FLORIDA,3,2008,,,,,,,,,29,high,
FLORIDA,3,2006,,,,,,,,,29,high,
FLORIDA,3,2004,174156.0,,,,,1323.0,,,29,high,
FLORIDA,3,2002,8149213.0,60747.0,"CARROLL, JENIFER",88462.0,"BROWN,    CORRINE*",27715.0,,,29,high,0.9782894372744951
FLORIDA,4,2010,230845.0,,,,,52607.0,,,29,high,
FLORIDA,4,2008,343442.0,224112.0,"CRENSHAW,     ANDER*",119330.0,"McGOVERN, JAY",104782.0,,,29,high,0.3050937276163079
FLORIDA,4,2006,203479.0,141759.0,"CRENSHAW,     ANDER*",61704.0,"HARMS, ROBERTJ.",16.0,,,29,high,0.0
FLORIDA,4,2004,257327.0,,,,,1170.0,,,29,high,
FLORIDA,4,2002,171661.0,,,,,509.0,,,29,high,
FLORIDA,5,2008,433632.0,265186.0,"BROWNWAITE, GINNY*",168446.0,"RUSSELL, JOHN",96740.0,,,29,high,0.2230923917054092
FLORIDA,5,2006,271380.0,162421.0,"BROWNWAITE, GINNY*",108959.0,"RUSSELL, JOHN",53462.0,,,29,high,0.19700051588178938
FLORIDA,5,2004,364488.0,240315.0,"BROWNWAITE, GINNY*",124140.0,"WHITTEL, ROGER G.",33.0,,,29,high,0.0
FLORIDA,5,2002,254671.0,121998.0,"BROWNWAITE, GINNY",117758.0,"THURMAN, KAREN L.*",14915.0,,,29,high,0.0
FLORIDA,6,2010,250981.0,,,,,71632.0,,,29,high,
FLORIDA,6,2008,374957.0,228302.0,"STEARNS, CLIFF*",146655.0,"CUNHA, TIM",81647.0,,,29,high,0.2177503020346333
FLORIDA,6,2006,228129.0,136601.0,"STEARNS, CLIFF*",91528.0,"BRUDERLY, DAVID E.",45073.0,,,29,high,0.19757680961210544
FLORIDA,6,2004,327853.0,211137.0,"STEARNS, CLIFF*",116680.0,"BRUDERLY, DAVID E.",36.0,,,29,high,0.0
FLORIDA,6,2002,216616.0,141570.0,"STEARNS, CLIFF*",75046.0,"BRUDERLY, DAVID E.",66524.0,,,29,high,0.3071056616316431
FLORIDA,7,2010,268676.0,185470.0,"MICA, JOHN L.*",83206.0,"BEAVEN, HEATHER",102264.0,,,29,high,0.3806220131310575
FLORIDA,7,2008,385013.0,238721.0,"MICA, JOHN L.*",146292.0,"ARMITAGE, FAYE",92429.0,,,29,high,0.24006721850950488
FLORIDA,7,2006,237240.0,149656.0,"MICA, JOHN L.*",87584.0,"CHAGNON, JOHN F.",62072.0,,,29,high,0.2616422188501096
FLORIDA,7,2004,,,,,,,,,29,high,
FLORIDA,7,2002,238591.0,142147.0,"MICA, JOHN L.*",96444.0,"HOGAN, WAYNE",45703.0,,,29,high,0.19155374678843712
FLORIDA,8,2010,220244.0,123586.0,"WEBSTER, DANIEL",84167.0,"GRAYSON, ALAN*",12491.0,,,29,high,0.0
FLORIDA,8,2008,332344.0,159490.0,"KELLER, RIC*",172854.0,"GRAYSON, ALAN",13364.0,,,29,high,0.04021134727872325
FLORIDA,8,2006,180444.0,95258.0,"KELLER, RIC*",82526.0,"STUART, CHARLIE",2660.0,,,29,high,0.0
