year,state_po,district,county_fips,candidate,party,whole_county,state_rule,source,county_method
2004,LA,04,22069,Jim McCrery,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2004 (Unopposed),same_map_year:2002
2004,LA,04,22081,Jim McCrery,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2004 (Unopposed),same_map_year:2002
2004,LA,04,22085,Jim McCrery,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2004 (Unopposed),same_map_year:2002
2004,LA,04,22115,Jim McCrery,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2004 (Unopposed),same_map_year:2002
2004,LA,04,22119,Jim McCrery,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2004 (Unopposed),same_map_year:2002
2006,FL,02,12005,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12013,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12029,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12037,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12039,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12045,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12063,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12065,Allen Boyd,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12067,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12073,Allen Boyd,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12077,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12091,Allen Boyd,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12121,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12123,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12129,Allen Boyd,DEM,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,02,12131,Allen Boyd,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12001,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12019,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12031,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12069,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12083,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12095,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12107,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12117,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,03,12127,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,19,12011,Robert Wexler,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2006,FL,19,12099,Robert Wexler,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2006,FL,20,12011,Debbie Wasserman Schultz,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,20,12086,Debbie Wasserman Schultz,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2004
2006,FL,23,12011,Alcee L. Hastings,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2006,FL,23,12051,Alcee L. Hastings,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2006,FL,23,12085,Alcee L. Hastings,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2006,FL,23,12099,Alcee L. Hastings,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2006,FL,23,12111,Alcee L. Hastings,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2006 (Unopposed),same_map_year:2008
2008,AR,01,05001,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05005,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05021,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05023,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05031,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05035,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05037,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05049,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05055,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05063,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05065,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05067,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05075,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05077,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05085,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05093,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05095,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05107,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05111,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05117,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05121,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05123,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05129,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05135,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05137,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,AR,01,05147,Marion Berry,DEM,TRUE,"Arkansas law does not require votes for unopposed candidates to be counted, so no county returns exist.",FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,FL,03,12001,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12019,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12031,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12069,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12083,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12095,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12107,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12117,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,03,12127,Corrine Brown,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2010
2008,FL,17,12011,Kendrick B. Meek,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,FL,17,12086,Kendrick B. Meek,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22005,Charlie Melancon,DEM,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22007,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22045,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22051,Charlie Melancon,DEM,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22057,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22075,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22087,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22089,Charlie Melancon,DEM,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22093,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22095,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22099,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22101,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,03,22109,Charlie Melancon,DEM,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22003,Rodney Alexander,REP,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22009,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22021,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22025,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22029,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22035,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22039,Rodney Alexander,REP,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22041,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22047,Rodney Alexander,REP,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22049,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22059,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22061,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22065,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22067,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22073,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22077,Rodney Alexander,REP,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22079,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22083,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22107,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22111,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22123,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2008,LA,05,22127,Rodney Alexander,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2008 (Unopposed),same_map_year:2006
2010,FL,21,12011,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,FL,21,12086,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22001,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22019,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22023,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22039,Charles W. Boustany Jr.,REP,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22053,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22055,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22097,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,LA,07,22113,Charles W. Boustany Jr.,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40017,Tom Cole,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40019,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40027,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40031,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40033,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40049,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40051,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40067,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40085,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40087,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40095,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40099,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40109,Tom Cole,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40123,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40137,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2010,OK,04,40141,Tom Cole,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2010 (Unopposed),same_map_year:2008
2012,FL,15,12057,Dennis A. Ross,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2012 (Unopposed),same_map_year:2014
2012,FL,15,12105,Dennis A. Ross,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2012 (Unopposed),same_map_year:2014
2012,FL,24,12011,Frederica S. Wilson,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2012 (Unopposed),same_map_year:2014
2012,FL,24,12086,Frederica S. Wilson,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2012 (Unopposed),same_map_year:2014
2014,FL,12,12057,Gus M. Bilirakis,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,12,12101,Gus M. Bilirakis,REP,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,12,12103,Gus M. Bilirakis,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,14,12057,Kathy Castor,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,14,12103,Kathy Castor,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,25,12011,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,25,12021,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,25,12051,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,25,12086,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,FL,27,12086,Ileana Ros-Lehtinen,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,OK,01,40037,Jim Bridenstine,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,OK,01,40131,Jim Bridenstine,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,OK,01,40143,Jim Bridenstine,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2014,OK,01,40145,Jim Bridenstine,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
